date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:23	197302/197302	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:19%20GMT	https://www.houstonsignsandawnings.com/rosenberg-tx/	www.houstonsignsandawnings.com/rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:26	346183/346183	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:19%20GMT	https://www.houstonsignsandawnings.com/sugar-land-tx/	www.houstonsignsandawnings.com/sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:27	337929/337929	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:21%20GMT	https://www.houstonsignsandawnings.com/custom-signs-alief-tx/	www.houstonsignsandawnings.com/custom-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:28	346320/346320	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:21%20GMT	https://www.houstonsignsandawnings.com/thompsons-tx/	www.houstonsignsandawnings.com/thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:29	3058/3058	---M--	200	added ('OK')	image/png	etag:%2267c5efe6-bf2%22	https://www.houstonsignsandawnings.com/wp-content/themes/mmwm_2025/images/reviews/small/sr.png	www.houstonsignsandawnings.com/wp-content/themes/mmwm_2025/images/reviews/small/sr.png	(from https://www.houstonsignsandawnings.com/wp-content/cache/min/1/wp-content/themes/mmwm_2025/theme01/style.css?ver=1761596650)
20:06:30	338314/338314	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:26%20GMT	https://www.houstonsignsandawnings.com/custom-signs-richmond-tx/	www.houstonsignsandawnings.com/custom-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:30	335266/335266	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:25%20GMT	https://www.houstonsignsandawnings.com/custom-signs-missouri-city-tx/	www.houstonsignsandawnings.com/custom-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:30	184659/184659	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:29%20GMT	https://www.houstonsignsandawnings.com/custom-signs-rosenberg-tx/	www.houstonsignsandawnings.com/custom-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:33	36466/36466	---M--	200	added ('OK')	image/png	etag:%2267c5efe6-8e72%22	https://www.houstonsignsandawnings.com/wp-content/themes/mmwm_2025/images/qgrid.png	www.houstonsignsandawnings.com/wp-content/themes/mmwm_2025/images/qgrid.png	(from https://www.houstonsignsandawnings.com/wp-content/cache/min/1/wp-content/themes/mmwm_2025/theme01/style.css?ver=1761596650)
20:06:36	184668/184668	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:31%20GMT	https://www.houstonsignsandawnings.com/custom-signs-sugar-land-tx/	www.houstonsignsandawnings.com/custom-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:36	150649/150649	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:33%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-alief-tx/	www.houstonsignsandawnings.com/canopy-tents-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:36	184690/184690	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:33%20GMT	https://www.houstonsignsandawnings.com/custom-signs-thompsons-tx/	www.houstonsignsandawnings.com/custom-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:36	300261/300261	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:35%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-missouri-city-tx/	www.houstonsignsandawnings.com/canopy-tents-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:06:37%20GMT	https://www.houstonsignsandawnings.com/reviews/i	www.houstonsignsandawnings.com/reviews/i	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:38	300224/300224	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:38%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-sugar-land-tx/	www.houstonsignsandawnings.com/canopy-tents-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:38	150609/150609	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:38%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-richmond-tx/	www.houstonsignsandawnings.com/canopy-tents-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:38	150830/150830	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:38%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-rosenberg-tx/	www.houstonsignsandawnings.com/canopy-tents-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:39	150692/150692	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:39%20GMT	https://www.houstonsignsandawnings.com/canopy-tents-thompsons-tx/	www.houstonsignsandawnings.com/canopy-tents-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:40	2289/2289	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:06:39%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Freviews%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed86e3.json	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:41	367190/367190	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:41%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-richmond-tx/	www.houstonsignsandawnings.com/indoor-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:41	367421/367421	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:41%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-missouri-city-tx/	www.houstonsignsandawnings.com/indoor-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:41	369803/369803	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:41%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-alief-tx/	www.houstonsignsandawnings.com/indoor-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:42	2438/2438	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:06:41%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Freviews%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embede938	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:43	367091/367091	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:43%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-thompsons-tx/	www.houstonsignsandawnings.com/indoor-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:43	367285/367285	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:43%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-sugar-land-tx/	www.houstonsignsandawnings.com/indoor-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:43	366938/366938	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:43%20GMT	https://www.houstonsignsandawnings.com/indoor-signs-rosenberg-tx/	www.houstonsignsandawnings.com/indoor-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:44	1661/1661	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:06:43%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/103	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/103.json	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:49	78925/78925	---M--	200	added ('OK')	image/jpeg	etag:%22677deba0-1344d%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Side-Side-B.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Side-Side-B.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:51	339656/339656	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:45%20GMT	https://www.houstonsignsandawnings.com/business-signs-richmond-tx/	www.houstonsignsandawnings.com/business-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:51	339673/339673	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:45%20GMT	https://www.houstonsignsandawnings.com/business-signs-missouri-city-tx/	www.houstonsignsandawnings.com/business-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:51	339509/339509	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:45%20GMT	https://www.houstonsignsandawnings.com/business-signs-alief-tx/	www.houstonsignsandawnings.com/business-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:52	40328/40328	---M--	200	added ('OK')	image/jpeg	etag:%22677deba0-9d88%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Lobby-sign-2024.jpeg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Lobby-sign-2024.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:52	47414/47414	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-b936%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/photo_2023-12-14_15-04-37.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/photo_2023-12-14_15-04-37.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:54	42098/42098	---M--	200	added ('OK')	image/jpeg	etag:%22677deba5-a472%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/WhatsApp-Image-2023-12-08-at-07.43.33_066fb7cf.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/WhatsApp-Image-2023-12-08-at-07.43.33_066fb7cf.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:54	339568/339568	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:53%20GMT	https://www.houstonsignsandawnings.com/business-signs-sugar-land-tx/	www.houstonsignsandawnings.com/business-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:54	339521/339521	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:53%20GMT	https://www.houstonsignsandawnings.com/business-signs-rosenberg-tx/	www.houstonsignsandawnings.com/business-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:56	25096/25096	---M--	200	added ('OK')	image/webp	etag:%22677deba1-6208%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/a-abbas.webp	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/a-abbas.webp	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:56	339644/339644	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:55%20GMT	https://www.houstonsignsandawnings.com/business-signs-thompsons-tx/	www.houstonsignsandawnings.com/business-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:58	60876/60876	---M--	200	added ('OK')	image/jpeg	etag:%22677deba1-edcc%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/rev1.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/rev1.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:06:58	293788/293788	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:57%20GMT	https://www.houstonsignsandawnings.com/monument-signs-alief-tx/	www.houstonsignsandawnings.com/monument-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:06:58	293912/293912	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:57%20GMT	https://www.houstonsignsandawnings.com/monument-signs-missouri-city-tx/	www.houstonsignsandawnings.com/monument-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:00	293671/293671	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:06:59%20GMT	https://www.houstonsignsandawnings.com/monument-signs-richmond-tx/	www.houstonsignsandawnings.com/monument-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:00	196213/196213	---M--	200	added ('OK')	image/png	etag:%22677deba1-2fe75%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/rev2.png	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/rev2.png	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:02	133834/133834	---M--	200	added ('OK')	image/png	etag:%22677deb9f-20aca%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Store.png	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Store.png	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:02	293842/293842	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:01%20GMT	https://www.houstonsignsandawnings.com/monument-signs-sugar-land-tx/	www.houstonsignsandawnings.com/monument-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:02	293907/293907	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:01%20GMT	https://www.houstonsignsandawnings.com/monument-signs-rosenberg-tx/	www.houstonsignsandawnings.com/monument-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:04	297225/297225	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:03%20GMT	https://www.houstonsignsandawnings.com/monument-signs-thompsons-tx/	www.houstonsignsandawnings.com/monument-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:04	251975/251975	---M--	200	added ('OK')	image/png	etag:%22677deba4-3d847%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Screen-Shot-2023-04-26-at-1.56.39-AM.png	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Screen-Shot-2023-04-26-at-1.56.39-AM.png	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:06	34590/34590	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-871e%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Motel6Sign.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Motel6Sign.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:06	384863/384863	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:05%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-missouri-city-tx/	www.houstonsignsandawnings.com/outdoor-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:06	384469/384469	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:05%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-alief-tx/	www.houstonsignsandawnings.com/outdoor-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:08	36329/36329	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-8de9%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-07-13.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-07-13.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:08	233395/233395	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:07%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-richmond-tx/	www.houstonsignsandawnings.com/outdoor-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:10	47475/47475	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-b973%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-07-03.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-07-03.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:10	387076/387076	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:09%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-sugar-land-tx/	www.houstonsignsandawnings.com/outdoor-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:10	387227/387227	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:09%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-rosenberg-tx/	www.houstonsignsandawnings.com/outdoor-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:15	72516/72516	---M--	200	added ('OK')	image/jpeg	etag:%22677deba5-11b44%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-11-14.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/2023-11-14.jpg	(from https://www.houstonsignsandawnings.com/reviews/)
20:07:18	387329/387329	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:11%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs-thompsons-tx/	www.houstonsignsandawnings.com/outdoor-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:18	294433/294433	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:13%20GMT	https://www.houstonsignsandawnings.com/metal-signs-missouri-city-tx/	www.houstonsignsandawnings.com/metal-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:18	294292/294292	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:13%20GMT	https://www.houstonsignsandawnings.com/metal-signs-alief-tx/	www.houstonsignsandawnings.com/metal-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:18	294546/294546	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:17%20GMT	https://www.houstonsignsandawnings.com/metal-signs-richmond-tx/	www.houstonsignsandawnings.com/metal-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2002:07:19%20GMT	https://www.houstonsignsandawnings.com/outdoor-signs/i	www.houstonsignsandawnings.com/outdoor-signs/i	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:20	294249/294249	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:20%20GMT	https://www.houstonsignsandawnings.com/metal-signs-rosenberg-tx/	www.houstonsignsandawnings.com/metal-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:20	294623/294623	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:20%20GMT	https://www.houstonsignsandawnings.com/metal-signs-thompsons-tx/	www.houstonsignsandawnings.com/metal-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:20	294439/294439	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:20%20GMT	https://www.houstonsignsandawnings.com/metal-signs-sugar-land-tx/	www.houstonsignsandawnings.com/metal-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:21	360009/360009	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:21%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-alief-tx/	www.houstonsignsandawnings.com/sign-repairs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:22	2343/2343	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:07:21%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Foutdoor-signs%2F	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed1475.json	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:23	360150/360150	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:23%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-missouri-city-tx/	www.houstonsignsandawnings.com/sign-repairs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:23	207534/207534	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:23%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-rosenberg-tx/	www.houstonsignsandawnings.com/sign-repairs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:23	357253/357253	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:23%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-richmond-tx/	www.houstonsignsandawnings.com/sign-repairs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:24	2492/2492	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Dec%202025%2002:07:23%20GMT	https://www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.houstonsignsandawnings.com%2Foutdoor-signs%2F&format=xml	www.houstonsignsandawnings.com/wp-json/oembed/1.0/embed6761	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:25	172839/172839	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:25%20GMT	https://www.houstonsignsandawnings.com/awning-signs-alief-tx/	www.houstonsignsandawnings.com/awning-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:25	357342/357342	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:25%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-sugar-land-tx/	www.houstonsignsandawnings.com/sign-repairs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:25	207556/207556	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:25%20GMT	https://www.houstonsignsandawnings.com/sign-repairs-thompsons-tx/	www.houstonsignsandawnings.com/sign-repairs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:26	30774/30774	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Dec%202025%2002:07:25%20GMT	https://www.houstonsignsandawnings.com/wp-json/wp/v2/pages/752	www.houstonsignsandawnings.com/wp-json/wp/v2/pages/752.json	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:32	172917/172917	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:27%20GMT	https://www.houstonsignsandawnings.com/awning-signs-rosenberg-tx/	www.houstonsignsandawnings.com/awning-signs-rosenberg-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:32	173184/173184	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:27%20GMT	https://www.houstonsignsandawnings.com/awning-signs-richmond-tx/	www.houstonsignsandawnings.com/awning-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:33	15665/15665	---M--	200	added ('OK')	image/jpeg	etag:%22677deba0-3d31%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2020/05/awnings-8-300x225.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2020/05/awnings-8-300x225.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:33	322417/322417	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:27%20GMT	https://www.houstonsignsandawnings.com/awning-signs-missouri-city-tx/	www.houstonsignsandawnings.com/awning-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:33	285296/285296	---M--	200	added ('OK')	image/jpeg	etag:%22677deba0-45a70%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Outdoor-Signs.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/Outdoor-Signs.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:35	23593/23593	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-5c29%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2018/03/awning-outdoor-canopy-storefront-building-lightbox-sign-298x300.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2018/03/awning-outdoor-canopy-storefront-building-lightbox-sign-298x300.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:35	322519/322519	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:34%20GMT	https://www.houstonsignsandawnings.com/awning-signs-sugar-land-tx/	www.houstonsignsandawnings.com/awning-signs-sugar-land-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:36	10686/10686	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-29be%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2013/09/channel-letter-storefront-outdoor-building-e1590775795316-300x235.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2013/09/channel-letter-storefront-outdoor-building-e1590775795316-300x235.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:37	145070/145070	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:36%20GMT	https://www.houstonsignsandawnings.com/pole-signs-alief-tx/	www.houstonsignsandawnings.com/pole-signs-alief-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:37	172839/172839	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:36%20GMT	https://www.houstonsignsandawnings.com/awning-signs-thompsons-tx/	www.houstonsignsandawnings.com/awning-signs-thompsons-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:37	297102/297102	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:37%20GMT	https://www.houstonsignsandawnings.com/pole-signs-missouri-city-tx/	www.houstonsignsandawnings.com/pole-signs-missouri-city-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:38	13601/13601	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-3521%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2018/03/channel-letters-illuminated-building-outdoor-sign-300x225.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2018/03/channel-letters-illuminated-building-outdoor-sign-300x225.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
20:07:39	144994/144994	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2002:07:38%20GMT	https://www.houstonsignsandawnings.com/pole-signs-richmond-tx/	www.houstonsignsandawnings.com/pole-signs-richmond-tx/index.html	(from https://www.houstonsignsandawnings.com/)
20:07:41	18349/18349	---M--	200	added ('OK')	image/jpeg	etag:%22677deb9f-47ad%22	https://www.houstonsignsandawnings.com/wp-content/uploads/2018/07/storefront-vinyl-window-graphics-display-outdoor-e1533154402601-300x232.jpg	www.houstonsignsandawnings.com/wp-content/uploads/2018/07/storefront-vinyl-window-graphics-display-outdoor-e1533154402601-300x232.jpg	(from https://www.houstonsignsandawnings.com/outdoor-signs/)
